season,date,opponent,venue,score,outcome,scorers,competition,cup_round,game_no,comp_game_no,goals_for,goals_against,attendance,manager,referee,game_type,points,ssn_pts,ppg
2011/12,2011-10-01T00:00:00Z,Westbury United,H,4-1,W,"Craig Coles, Kai Hammond, Andy Keen 2",WL1,NA,11,9,4,1,48,Nick Beaverstock,NA,league,3,11,1.2222222222222223
2011/12,2011-10-04T00:00:00Z,Hengrove Athletic,H,3-1,W,"Kai Hammond, Jack Nix, Haydn Watts",WL1,NA,12,10,3,1,80,Nick Beaverstock,NA,league,3,14,1.4
2011/12,2011-10-15T00:00:00Z,Wellington,H,5-1,W,"Andy Forward, Kai Hammond 2, Andy Keen 2",WL1,NA,13,11,5,1,69,Nick Beaverstock,NA,league,3,17,1.5454545454545454
2011/12,2011-10-22T00:00:00Z,Roman Glass St George,A,1-2,L,OG,WL1,NA,14,12,1,2,34,Nick Beaverstock,NA,league,0,17,1.4166666666666667
2011/12,2011-10-25T00:00:00Z,Devizes Town,A,2-0,W,Andy Keen 2,WL1,NA,15,13,2,0,46,Nick Beaverstock,NA,league,3,20,1.5384615384615385
2011/12,2011-11-05T00:00:00Z,Bradford Town,A,1-4,L,Andy Keen,WL1,NA,16,14,1,4,74,Nick Beaverstock,NA,league,0,20,1.4285714285714286
2011/12,2011-11-08T00:00:00Z,Clevedon Town,H,2-3,L,James Cooper 2,SPC,2,17,1,2,3,64,Nick Beaverstock,NA,cup,NA,NA,NA
2011/12,2011-11-12T00:00:00Z,Longwell Green Sports,H,2-1,W,"Andy Forward, Andy Keen",LPC,1,18,1,2,1,38,Nick Beaverstock,NA,cup,NA,NA,NA
2011/12,2011-11-15T00:00:00Z,Keynsham Town,A,2-2,D,"Kai Hammond, Jack Nix",WL1,NA,19,15,2,2,84,Nick Beaverstock,NA,league,1,21,1.4
2011/12,2011-11-19T00:00:00Z,Almondsbury UWE,A,1-3,L,Andy Keen,WL1,NA,20,16,1,3,47,Nick Beaverstock,NA,league,0,21,1.3125
2011/12,2011-11-26T00:00:00Z,Calne Town,H,0-3,L,NA,WL1,NA,21,17,0,3,62,Nick Beaverstock,NA,league,0,21,1.2352941176470589
2011/12,2011-12-10T00:00:00Z,Cadbury Heath,H,2-2,D,Andy Keen 2,WL1,NA,22,18,2,2,72,Nick Beaverstock,NA,league,1,22,1.2222222222222223
2011/12,2011-12-26T00:00:00Z,Shepton Mallet,H,2-1,W,"Kai Hammond, Andy Keen",WL1,NA,23,19,2,1,141,Nick Beaverstock,NA,league,3,25,1.3157894736842106
2011/12,2012-01-02T00:00:00Z,Gillingham Town,A,1-2,L,Andy Forward,WL1,NA,24,20,1,2,126,Nick Beaverstock,NA,league,0,25,1.25
2011/12,2012-01-07T00:00:00Z,Oldland Abbotonians,A,0-1,L,NA,WL1,NA,25,21,0,1,36,Nick Beaverstock,NA,league,0,25,1.1904761904761905
2011/12,2012-01-14T00:00:00Z,Portishead Town,H,2-0,W,"Kai Hammond, Andy Keen",WL1,NA,26,22,2,0,44,Nick Beaverstock,NA,league,3,28,1.2727272727272727
2011/12,2012-01-21T00:00:00Z,Westbury United,A,0-1,L,NA,WL1,NA,27,23,0,1,72,Nick Beaverstock,NA,league,0,28,1.2173913043478262
2011/12,2012-01-28T00:00:00Z,Bradford Town,H,3-3,D,"Kai Hammond, Andy Keen, Ashley Victor-Lewis",WL1,NA,28,24,3,3,62,Nick Beaverstock,NA,league,1,29,1.2083333333333333
2011/12,2012-02-14T00:00:00Z,Almondsbury UWE,H,0-0,D,NA,WL1,NA,29,25,0,0,53,Nick Beaverstock,NA,league,1,30,1.2
2011/12,2012-02-18T00:00:00Z,Bitton,A,0-3,L,NA,LPC,2,30,2,0,3,97,Nick Beaverstock,NA,cup,NA,NA,NA
2011/12,2012-02-25T00:00:00Z,Cadbury Heath,A,1-2,L,Chris Brimble,WL1,NA,31,26,1,2,116,Nick Beaverstock,NA,league,0,30,1.1538461538461537
2011/12,2012-03-07T00:00:00Z,Elmore,A,3-0,W,"Kai Hammond, Martin Johnson, Tom Pawley",WL1,NA,32,27,3,0,31,Nick Beaverstock,NA,league,3,33,1.2222222222222223
2011/12,2012-03-10T00:00:00Z,Chard Town,H,4-1,W,"James Cooper, Kai Hammond, Andy Keen 2",WL1,NA,33,28,4,1,60,Nick Beaverstock,NA,league,3,36,1.2857142857142858
2011/12,2012-03-13T00:00:00Z,Wellington,A,1-3,L,Martin Johnson,WL1,NA,34,29,1,3,52,Nick Beaverstock,NA,league,0,36,1.2413793103448276
2011/12,2012-03-17T00:00:00Z,Roman Glass St George,H,3-2,W,"Chris Brimble, Kai Hammond, Andy Keen",WL1,NA,35,30,3,2,43,Nick Beaverstock,NA,league,3,39,1.3
2011/12,2012-03-24T00:00:00Z,Devizes Town,H,1-1,D,Kai Hammond,WL1,NA,36,31,1,1,48,Nick Beaverstock,NA,league,1,40,1.2903225806451613
2011/12,2012-03-31T00:00:00Z,Shrewton United,H,3-1,W,"Greg Dando, Kai Hammond 2",WL1,NA,37,32,3,1,50,Nick Beaverstock,NA,league,3,43,1.34375
2011/12,2012-04-06T00:00:00Z,Shepton Mallet,A,1-0,W,Craig Coles,WL1,NA,38,33,1,0,141,Nick Beaverstock,NA,league,3,46,1.393939393939394
2011/12,2012-04-09T00:00:00Z,Gillingham Town,H,1-0,W,Craig Coles,WL1,NA,39,34,1,0,66,Nick Beaverstock,NA,league,3,49,1.4411764705882353
2011/12,2012-04-18T00:00:00Z,Calne Town,A,0-2,L,NA,WL1,NA,40,35,0,2,92,Nick Beaverstock,NA,league,0,49,1.4
2011/12,2012-04-21T00:00:00Z,Elmore,H,1-1,D,Kai Hammond,WL1,NA,41,36,1,1,51,Nick Beaverstock,NA,league,1,50,1.3888888888888888
2012/13,2012-08-04T00:00:00Z,Calne Town,A,1-0,W,Kai Hammond,WL1,NA,1,1,1,0,74,Stuart Minall,NA,league,3,3,3
2012/13,2012-08-07T00:00:00Z,Corsham Town,H,1-1,D,Patrick Doyle,WL1,NA,2,2,1,1,61,Stuart Minall,NA,league,1,4,2
2012/13,2012-08-11T00:00:00Z,Plymouth Parkway,A,1-3,L,Greg Dando,FAC,EP,3,1,1,3,124,Stuart Minall,NA,cup,NA,NA,NA
2012/13,2012-08-18T00:00:00Z,Wellington,H,2-2,D,"Matthew Curtis, Andy Keen",WL1,NA,4,3,2,2,54,Stuart Minall,NA,league,1,5,1.6666666666666667
2012/13,2012-08-22T00:00:00Z,Roman Glass St George,A,1-4,L,Jack Metcalf,WL1,NA,5,4,1,4,50,Stuart Minall,NA,league,0,5,1.25
2012/13,2012-08-25T00:00:00Z,Elmore,H,3-4,L,"Ryan Gay, Jack Metcalf, Jake Slocombe",WL1,NA,6,5,3,4,42,Stuart Minall,NA,league,0,5,1
2012/13,2012-09-01T00:00:00Z,Westbury United,H,0-3,L,NA,WL1,NA,7,6,0,3,47,Stuart Minall,NA,league,0,5,0.8333333333333334
2012/13,2012-09-04T00:00:00Z,Hengrove Athletic,H,2-5,L,"Greg Dando, Andy Keen",WL1,NA,8,7,2,5,69,Stuart Minall,NA,league,0,5,0.7142857142857143
2012/13,2012-09-08T00:00:00Z,Shrewton United,A,1-1,D,Ryan Gay,WL1,NA,9,8,1,1,35,Stuart Minall,NA,league,1,6,0.75
2012/13,2012-09-15T00:00:00Z,Bovey Tracey,A,0-3,L,NA,FAV,2Q,10,1,0,3,-,Stuart Minall,NA,cup,NA,NA,NA
2012/13,2012-09-22T00:00:00Z,Warminster Town,H,1-0,W,Jack Metcalf,WL1,NA,11,9,1,0,56,Stuart Minall,NA,league,3,9,1
2012/13,2012-09-25T00:00:00Z,Roman Glass St George,H,3-2,W,"Paul Banks, Michal Caputa, Jack Metcalf",WL1,NA,12,10,3,2,60,Stuart Minall,NA,league,3,12,1.2
2012/13,2012-09-29T00:00:00Z,Cribbs Friends Life,A,1-1,D,Jack Metcalf,WL1,NA,13,11,1,1,60,Stuart Minall,NA,league,1,13,1.1818181818181819
2012/13,2012-10-02T00:00:00Z,Odd Down (Bath),A,1-2,L,Luke Palmer,SPC,1,14,1,1,2,-,Stuart Minall,NA,cup,NA,NA,NA
2012/13,2012-10-06T00:00:00Z,Hallen,H,1-6,L,Barry Sandquest,LPC,P,15,1,1,6,51,Stuart Minall,NA,cup,NA,NA,NA
2012/13,2012-10-13T00:00:00Z,Almondsbury UWE,H,3-1,W,"Jamie Mines, Luke Palmer, Barry Sandquest",WL1,NA,16,12,3,1,52,Stuart Minall,NA,league,3,16,1.3333333333333333
2012/13,2012-10-17T00:00:00Z,Corsham Town,A,0-3,L,NA,WL1,NA,17,13,0,3,120,Stuart Minall,NA,league,0,16,1.2307692307692308
2012/13,2012-10-20T00:00:00Z,Bradford Town,A,0-6,L,NA,WL1,NA,18,14,0,6,70,Stuart Minall,NA,league,0,16,1.1428571428571428
2012/13,2012-10-27T00:00:00Z,Chard Town,H,2-3,L,"Paul Banks, Dan Scriven",WL1,NA,19,15,2,3,40,Stuart Minall,NA,league,0,16,1.0666666666666667
2012/13,2012-10-31T00:00:00Z,Hengrove Athletic,A,0-2,L,NA,WL1,NA,20,16,0,2,55,Stuart Minall,NA,league,0,16,1
2012/13,2012-11-10T00:00:00Z,Sherborne Town,H,2-3,L,"Ryan Gay, Jamie Mines",WL1,NA,21,17,2,3,66,Stuart Minall,NA,league,0,16,0.9411764705882353
2012/13,2012-11-17T00:00:00Z,Cheddar,A,3-1,W,"Paul Banks 2, Greg Dando",WL1,NA,22,18,3,1,51,Stuart Minall,NA,league,3,19,1.0555555555555556
2012/13,2012-12-01T00:00:00Z,Westbury United,A,2-2,D,Byron Lismore 2,WL1,NA,23,19,2,2,88,Stuart Minall,NA,league,1,20,1.0526315789473684
2012/13,2012-12-08T00:00:00Z,Devizes Town,H,3-0,W,"Byron Lismore, Jack Metcalf 2",WL1,NA,24,20,3,0,38,Stuart Minall,NA,league,3,23,1.15
2012/13,2012-12-15T00:00:00Z,Oldland Abbotonians,A,0-3,L,NA,WL1,NA,25,21,0,3,40,Stuart Minall,NA,league,0,23,1.0952380952380953
2012/13,2012-12-26T00:00:00Z,Shepton Mallet,A,0-2,L,NA,WL1,NA,26,22,0,2,147,Stuart Minall,NA,league,0,23,1.0454545454545454
2012/13,2013-01-05T00:00:00Z,Shrewton United,H,1-1,D,OG,WL1,NA,27,23,1,1,47,Stuart Minall,NA,league,1,24,1.0434782608695652
2012/13,2013-01-26T00:00:00Z,Almondsbury UWE,A,1-2,L,Paul Banks,WL1,NA,28,24,1,2,38,Stuart Minall,NA,league,0,24,1
2012/13,2013-02-02T00:00:00Z,Bradford Town,H,0-4,L,NA,WL1,NA,29,25,0,4,76,Stuart Minall,NA,league,0,24,0.96
2012/13,2013-02-05T00:00:00Z,Portishead Town,H,2-1,W,"Byron Lismore, OG",WL1,NA,30,26,2,1,30,Stuart Minall,NA,league,3,27,1.0384615384615385
2012/13,2013-02-09T00:00:00Z,Wellington,A,1-3,L,Ryan Gay,WL1,NA,31,27,1,3,45,Stuart Minall,NA,league,0,27,1
2012/13,2013-02-16T00:00:00Z,Chard Town,A,0-3,L,NA,WL1,NA,32,28,0,3,96,Stuart Minall,NA,league,0,27,0.9642857142857143
2012/13,2013-02-23T00:00:00Z,Keynsham Town,A,3-5,L,"Daniel Collins, Jamie Mines 2",WL1,NA,33,29,3,5,52,Stuart Minall,NA,league,0,27,0.9310344827586207
2012/13,2013-02-26T00:00:00Z,Cribbs Friends Life,H,2-0,W,Jamie Mines 2,WL1,NA,34,30,2,0,38,Stuart Minall,NA,league,3,30,1
2012/13,2013-03-02T00:00:00Z,Cheddar,H,0-1,L,NA,WL1,NA,35,31,0,1,51,Stuart Minall,NA,league,0,30,0.967741935483871
2012/13,2013-03-06T00:00:00Z,Sherborne Town,A,1-6,L,Dan Scriven,WL1,NA,36,32,1,6,72,Stuart Minall,NA,league,0,30,0.9375
2012/13,2013-03-26T00:00:00Z,Keynsham Town,H,3-1,W,"Ryan Gay, Jamie Mines 2",WL1,NA,37,33,3,1,35,Stuart Minall,NA,league,3,33,1
2012/13,2013-03-29T00:00:00Z,Shepton Mallet,H,0-1,L,NA,WL1,NA,38,34,0,1,106,Stuart Minall,NA,league,0,33,0.9705882352941176
2012/13,2013-04-01T00:00:00Z,Portishead Town,A,2-1,W,"Ryan Gay, Barry Sandquest",WL1,NA,39,35,2,1,34,Stuart Minall,NA,league,3,36,1.0285714285714285
2012/13,2013-04-03T00:00:00Z,Devizes Town,A,2-2,D,"Paul Banks, Luke Palmer",WL1,NA,40,36,2,2,44,Stuart Minall,NA,league,1,37,1.0277777777777777
2012/13,2013-04-10T00:00:00Z,Warminster Town,A,2-0,W,"Paul Banks, Greg Dando",WL1,NA,41,37,2,0,62,Stuart Minall,NA,league,3,40,1.0810810810810811
2012/13,2013-04-13T00:00:00Z,Oldland Abbotonians,H,0-2,L,NA,WL1,NA,42,38,0,2,45,Stuart Minall,NA,league,0,40,1.0526315789473684
2012/13,2013-04-16T00:00:00Z,Calne Town,H,2-4,L,"Ryan Gay, Jack Metcalf",WL1,NA,43,39,2,4,44,Stuart Minall,NA,league,0,40,1.0256410256410255
2012/13,2013-04-27T00:00:00Z,Elmore,A,1-2,L,Paul Banks,WL1,NA,44,40,1,2,35,Stuart Minall,NA,league,0,40,1
2013/14,2013-08-10T00:00:00Z,Cheddar,A,1-3,L,Jamie Taylor,WL1,NA,1,1,1,3,80,Nick Beaverstock,NA,league,0,0,0
2013/14,2013-08-13T00:00:00Z,Devizes Town,H,1-2,L,Byron Lismore,WL1,NA,2,2,1,2,48,Nick Beaverstock,NA,league,0,0,0
2013/14,2013-08-17T00:00:00Z,Warminster Town,H,3-3,D,"Paul Banks, Billy Cooper, Ashley Victor-Lewis",WL1,NA,3,3,3,3,45,Nick Beaverstock,NA,league,1,1,0.3333333333333333
2013/14,2013-08-20T00:00:00Z,Keynsham Town,A,5-0,W,"Paul Banks, Jack Metcalf 2, Chris Peck, Ashley Victor-Lewis",WL1,NA,4,4,5,0,64,Nick Beaverstock,NA,league,3,4,1
2013/14,2013-08-24T00:00:00Z,Chard Town,H,2-1,W,"Paul Banks, OG",WL1,NA,5,5,2,1,40,Nick Beaverstock,NA,league,3,7,1.4
2013/14,2013-08-31T00:00:00Z,Portishead Town,A,3-1,W,"Paul Banks, Jamie Taylor, Ashley Victor-Lewis",WL1,NA,6,6,3,1,49,Nick Beaverstock,NA,league,3,10,1.6666666666666667
2013/14,2013-09-03T00:00:00Z,Corsham Town,H,0-1,L,NA,WL1,NA,7,7,0,1,65,Nick Beaverstock,NA,league,0,10,1.4285714285714286
2013/14,2013-09-07T00:00:00Z,Petersfield Town,H,0-2,L,NA,FAV,1Q,8,1,0,2,69,Nick Beaverstock,NA,cup,NA,NA,NA
2013/14,2013-09-14T00:00:00Z,Barnstaple Town,A,1-4,L,Ryan Gay,WL1,NA,9,8,1,4,168,Nick Beaverstock,NA,league,0,10,1.25
2013/14,2013-09-17T00:00:00Z,Almondsbury UWE,H,3-1,W,"Anthony Conradi, Chris Peck, Jamie Taylor",WL1,NA,10,9,3,1,42,Nick Beaverstock,NA,league,3,13,1.4444444444444444
2013/14,2013-09-25T00:00:00Z,Roman Glass St George,A,2-1,W,Anthony Conradi 2,WL1,NA,11,10,2,1,46,Nick Beaverstock,NA,league,3,16,1.6
2013/14,2013-09-28T00:00:00Z,Chippenham Park,H,3-1,W,"Anthony Conradi, Dan Cottle 2",WL1,NA,12,11,3,1,48,Nick Beaverstock,NA,league,3,19,1.7272727272727273
2013/14,2013-10-01T00:00:00Z,Taunton Town,A,0-9,L,NA,SPC,1,13,1,0,9,133,Nick Beaverstock,NA,cup,NA,NA,NA
2013/14,2013-10-05T00:00:00Z,Shepton Mallet,H,1-1,D,Ritchie Chandler,WL1,NA,14,12,1,1,89,Nick Beaverstock,NA,league,1,20,1.6666666666666667
2013/14,2013-10-12T00:00:00Z,Wellington,A,1-3,L,Paul Banks,WL1,NA,15,13,1,3,48,Nick Beaverstock,NA,league,0,20,1.5384615384615385
2013/14,2013-10-19T00:00:00Z,Keynsham Town,H,3-0,W,"Paul Banks, Dan Cottle, Andy Keen",WL1,NA,16,14,3,0,58,Nick Beaverstock,NA,league,3,23,1.6428571428571428
2013/14,2013-10-26T00:00:00Z,Gillingham Town,H,0-2,L,NA,LPC,1,17,1,0,2,48,Nick Beaverstock,NA,cup,NA,NA,NA
2013/14,2013-11-02T00:00:00Z,Wincanton Town,H,3-3,D,"Tom Pawley, Jamie Taylor 2",WL1,NA,18,15,3,3,52,Nick Beaverstock,NA,league,1,24,1.6
2013/14,2013-11-16T00:00:00Z,Wells City,A,1-1,D,Byron Lismore,WL1,NA,19,16,1,1,62,Nick Beaverstock,NA,league,1,25,1.5625
2013/14,2013-11-19T00:00:00Z,Portishead Town,H,6-0,W,"Paul Banks, Anthony Conradi, Cooper, Ryan Gay, Andy Keen, Chris Peck",WL1,NA,20,17,6,0,31,Nick Beaverstock,NA,league,3,28,1.6470588235294117
2013/14,2013-11-23T00:00:00Z,Cribbs,A,1-0,W,Paul Banks,WL1,NA,21,18,1,0,49,Nick Beaverstock,NA,league,3,31,1.7222222222222223
2013/14,2013-11-30T00:00:00Z,Westbury United,H,1-0,W,Paul Banks,WL1,NA,22,19,1,0,62,Nick Beaverstock,NA,league,3,34,1.7894736842105263
2013/14,2013-12-04T00:00:00Z,Oldland Abbotonians,A,2-0,W,Paul Banks 2,WL1,NA,23,20,2,0,48,Nick Beaverstock,NA,league,3,37,1.85
2013/14,2013-12-07T00:00:00Z,Almondsbury UWE,A,3-2,W,"Paul Banks, Andy Keen, Tom Smith",WL1,NA,24,21,3,2,43,Nick Beaverstock,NA,league,3,40,1.9047619047619047
2013/14,2013-12-14T00:00:00Z,Cheddar,H,3-0,W,"Ritchie Chandler, Ryan Gay, Andy Keen",WL1,NA,25,22,3,0,49,Nick Beaverstock,NA,league,3,43,1.9545454545454546
2013/14,2013-12-26T00:00:00Z,Bradford Town,H,3-3,D,"James Cooper, Andy Keen, OG",WL1,NA,26,23,3,3,187,Nick Beaverstock,NA,league,1,44,1.9130434782608696
2013/14,2013-12-28T00:00:00Z,Ashton & Backwell United,A,3-0,W,"Paul Banks, Anthony Conradi, Chris Peck",WL1,NA,27,24,3,0,78,Nick Beaverstock,NA,league,3,47,1.9583333333333333
2013/14,2014-01-11T00:00:00Z,Westbury United,A,2-3,L,"Paul Banks, Chris Peck",WL1,NA,28,25,2,3,74,Nick Beaverstock,NA,league,0,47,1.88
2013/14,2014-01-18T00:00:00Z,Warminster Town,A,2-0,W,"Paul Banks, Dan Cottle",WL1,NA,29,26,2,0,150,Nick Beaverstock,NA,league,3,50,1.9230769230769231
2013/14,2014-01-25T00:00:00Z,Barnstaple Town,H,2-1,W,"Paul Banks, Byron Lismore",WL1,NA,30,27,2,1,63,Nick Beaverstock,NA,league,3,53,1.962962962962963
2013/14,2014-02-15T00:00:00Z,Corsham Town,A,1-1,D,Anthony Conradi,WL1,NA,31,28,1,1,NA,Nick Beaverstock,NA,league,1,54,1.9285714285714286
2013/14,2014-02-22T00:00:00Z,Calne Town,H,1-1,D,Ben Harris,WL1,NA,32,29,1,1,NA,Nick Beaverstock,NA,league,1,55,1.896551724137931
2013/14,2014-03-01T00:00:00Z,Chard Town,A,0-1,L,NA,WL1,NA,33,30,0,1,NA,Nick Beaverstock,NA,league,0,55,1.8333333333333333
2013/14,2014-03-04T00:00:00Z,Oldland Abbotonians,H,2-0,W,Anthony Conradi 2,WL1,NA,34,31,2,0,NA,Nick Beaverstock,NA,league,3,58,1.8709677419354838
2013/14,2014-03-08T00:00:00Z,Chippenham Park,A,0-0,D,NA,WL1,NA,35,32,0,0,NA,Nick Beaverstock,NA,league,1,59,1.84375
2013/14,2014-03-15T00:00:00Z,Wellington,H,1-0,W,Paul Banks,WL1,NA,36,33,1,0,NA,Nick Beaverstock,NA,league,3,62,1.878787878787879
2013/14,2014-03-22T00:00:00Z,Wincanton Town,A,1-2,L,Byron Lismore,WL1,NA,37,34,1,2,NA,Nick Beaverstock,NA,league,0,62,1.8235294117647058
2013/14,2014-03-25T00:00:00Z,Roman Glass St George,H,2-4,L,Chris Peck 2,WL1,NA,38,35,2,4,NA,Nick Beaverstock,NA,league,0,62,1.7714285714285714
2013/14,2014-03-29T00:00:00Z,Cribbs,H,3-2,W,"Paul Banks, Andy Keen 2",WL1,NA,39,36,3,2,NA,Nick Beaverstock,NA,league,3,65,1.8055555555555556
2013/14,2014-04-05T00:00:00Z,Wells City,H,2-1,W,Ryan Gay 2,WL1,NA,40,37,2,1,NA,Nick Beaverstock,NA,league,3,68,1.837837837837838
2013/14,2014-04-08T00:00:00Z,Devizes Town,A,1-1,D,"Paul Banks, Anthony Conradi",WL1,NA,41,38,1,1,NA,Nick Beaverstock,NA,league,1,69,1.8157894736842106
2013/14,2014-04-12T00:00:00Z,Shepton Mallet,A,1-1,D,Tom Smith,WL1,NA,42,39,1,1,NA,Nick Beaverstock,NA,league,1,70,1.794871794871795
2013/14,2014-04-18T00:00:00Z,Bradford Town,A,1-1,D,Dan Cottle,WL1,NA,43,40,1,1,NA,Nick Beaverstock,NA,league,1,71,1.775
2013/14,2014-04-21T00:00:00Z,Ashton & Backwell United,H,3-0,W,"Ben Harris, Andy Keen, Paul Banks",WL1,NA,44,41,3,0,NA,Nick Beaverstock,NA,league,3,74,1.8048780487804879
2013/14,2014-04-26T00:00:00Z,Calne Town,A,1-5,L,Anthony Conradi,WL1,NA,45,42,1,5,NA,Nick Beaverstock,NA,league,0,74,1.7619047619047619
2014/15,2014-08-09T00:00:00Z,Westbury United,A,3-2,W,"Mike Jones, Chris Peck, Mark Reynolds",WL1,NA,1,1,3,2,77,Nick Beaverstock,NA,league,3,3,3
2014/15,2014-08-12T00:00:00Z,Devizes Town,H,2-5,L,"Rhys Cook, Conor Davies",WL1,NA,2,2,2,5,47,Nick Beaverstock,NA,league,0,3,1.5
2014/15,2014-08-16T00:00:00Z,Saltash United,A,1-2,L,Rhys Cook ,FAC,EP,3,1,1,2,-,Nick Beaverstock,NA,cup,NA,NA,NA
2014/15,2014-08-19T00:00:00Z,Cribbs,A,0-0,D,NA,WL1,NA,4,3,0,0,69,Nick Beaverstock,NA,league,1,4,1.3333333333333333
2014/15,2014-08-23T00:00:00Z,Warminster Town,H,3-0,W,"Rhys Cook, Dan Cottle, Mark Reynolds",WL1,NA,5,4,3,0,75,Nick Beaverstock,NA,league,3,7,1.75
2014/15,2014-08-26T00:00:00Z,Wellington,H,3-2,W,"Ritchie Chandler, Rhys Cook, Dan Cottle",WL1,NA,6,5,3,2,50,Nick Beaverstock,NA,league,3,10,2
2014/15,2014-08-30T00:00:00Z,Corsham Town,H,2-1,W,"Anthony Conradi, Rhys Cook",WL1,NA,7,6,2,1,64,Nick Beaverstock,NA,league,3,13,2.1666666666666665
2014/15,2014-09-03T00:00:00Z,Chard Town,A,1-0,W,Ritchie Chandler,WL1,NA,8,7,1,0,91,Nick Beaverstock,NA,league,3,16,2.2857142857142856
2014/15,2014-09-06T00:00:00Z,Cheddar,H,3-2,W,"Anthony Conradi, Dan Cottle, Mark Reynolds",FAV,1Q,9,1,3,2,77,Nick Beaverstock,NA,cup,NA,NA,NA
2014/15,2014-09-13T00:00:00Z,Wincanton Town,A,2-0,W,"Anthony Conradi, Rhys Cook",WL1,NA,10,8,2,0,71,Nick Beaverstock,NA,league,3,19,2.375
2014/15,2014-09-16T00:00:00Z,Roman Glass St George,H,1-0,W,Chris Peck,WL1,NA,11,9,1,0,60,Nick Beaverstock,NA,league,3,22,2.4444444444444446
2014/15,2014-09-20T00:00:00Z,Cheddar,H,1-0,W,Tom Smith,WL1,NA,12,10,1,0,59,Nick Beaverstock,NA,league,3,25,2.5
2014/15,2014-09-24T00:00:00Z,Oldland Abbotonians,A,1-2,L,Ritchie Chandler,WL1,NA,13,11,1,2,70,Nick Beaverstock,NA,league,0,25,2.272727272727273
2014/15,2014-09-27T00:00:00Z,Corsham Town,A,1-1,D,Ritchie Chandler,WL1,NA,14,12,1,1,89,Nick Beaverstock,NA,league,1,26,2.1666666666666665
2014/15,2014-10-04T00:00:00Z,Hengrove Athletic,H,2-0,W,Anthony Conradi 2,FAV,2Q,15,2,2,0,79,Nick Beaverstock,NA,cup,NA,NA,NA
2014/15,2014-10-07T00:00:00Z,Frome Town,H,2-3,L,"Chris Peck, Mark Reynolds",SPC,1,16,1,2,3,83,Nick Beaverstock,NA,cup,NA,NA,NA
2014/15,2014-10-11T00:00:00Z,Keynsham Town,H,2-2,D,"Will Ollis, Mark Reynolds",WL1,NA,17,13,2,2,60,Nick Beaverstock,NA,league,1,27,2.076923076923077
2014/15,2014-10-18T00:00:00Z,Chippenham Park,H,4-3,W,"Cook 2, Dan Cottle, Mark Reynolds",WL1,NA,18,14,4,3,68,Nick Beaverstock,NA,league,3,30,2.142857142857143
2014/15,2014-10-25T00:00:00Z,Portishead Town,A,0-0,D,NA,WL1,NA,19,15,0,0,43,Nick Beaverstock,NA,league,1,31,2.066666666666667
2014/15,2014-11-01T00:00:00Z,Brimscombe & Thrupp,H,3-1,W,"Ryan Allen, Tom Pawley, Mark Reynolds",FAV,1,20,3,3,1,91,Nick Beaverstock,NA,cup,NA,NA,NA
2014/15,2014-11-04T00:00:00Z,Almondsbury UWE,H,3-2,W,"Ryan Allen, Luke Palmer, Mark Reynolds",WL1,NA,21,16,3,2,62,Nick Beaverstock,NA,league,3,34,2.125
2014/15,2014-11-08T00:00:00Z,Calne Town,A,2-0,W,"Anthony Conradi, Chris Peck",WL1,NA,22,17,2,0,39,Nick Beaverstock,NA,league,3,37,2.176470588235294
2014/15,2014-11-15T00:00:00Z,Sherborne Town,A,3-1,W,"Ryan Allen, Anthony Conradi, Mike Jones",LPC,1,23,1,3,1,80,Nick Beaverstock,NA,cup,NA,NA,NA
2014/15,2014-11-18T00:00:00Z,Chard Town,H,4-3,W,"Ryan Allen 3, Mike Jones",WL1,NA,24,18,4,3,54,Nick Beaverstock,NA,league,3,40,2.2222222222222223
2014/15,2014-11-22T00:00:00Z,Shepton Mallet,A,0-1,L,NA,FAV,2,25,4,0,1,153,Nick Beaverstock,NA,cup,NA,NA,NA
2014/15,2014-11-29T00:00:00Z,Hengrove Athletic,A,3-0,W,"Ryan Allen, Anthony Conradi, Chris Peck",WL1,NA,26,19,3,0,65,Nick Beaverstock,NA,league,3,43,2.263157894736842
2014/15,2014-12-02T00:00:00Z,Ashton & Backwell United,H,1-0,W,Anthony Conradi,WL1,NA,27,20,1,0,54,Nick Beaverstock,NA,league,3,46,2.3
2014/15,2014-12-13T00:00:00Z,Wincanton Town,H,2-1,W,"Tom Pawley, Chris Peck",WL1,NA,28,21,2,1,71,Nick Beaverstock,NA,league,3,49,2.3333333333333335
2014/15,2014-12-20T00:00:00Z,Westbury United,H,3-0,W,"Steve Bridges, Anthony Conradi, Mark Reynolds",WL1,NA,29,22,3,0,70,Nick Beaverstock,NA,league,3,52,2.3636363636363638
2014/15,2014-12-26T00:00:00Z,Radstock Town,A,2-1,W,"Anthony Conradi, Dan Cottle",WL1,NA,30,23,2,1,256,Nick Beaverstock,NA,league,3,55,2.391304347826087
2014/15,2015-01-10T00:00:00Z,Devizes Town,A,2-0,W,"Ryan Allen, Chris Peck",WL1,NA,31,24,2,0,84,Nick Beaverstock,NA,league,3,58,2.4166666666666665
2014/15,2015-01-17T00:00:00Z,Oldland Abbotonians,H,1-1,D,Ryan Allen,WL1,NA,32,25,1,1,96,Nick Beaverstock,NA,league,1,59,2.36
